unit_index,task,band,dyad,ch1_index,ch2_index,ch1,ch2,observed_effect,observed_studentized,p_label_unadjusted,p_label_maxT,label_candidate
8432,feedback,beta,pair23,6,15,P4,F7,0.02143274061381817,1.1396033763885498,0.26094781043791243,1.0,False
8433,feedback,beta,pair23,6,16,P4,F8,0.021007001399993896,1.1163458824157715,0.2631473705258948,1.0,False
8434,feedback,beta,pair23,6,17,P4,T6,0.04194843769073486,2.4249632358551025,0.013997200559888023,1.0,False
8435,feedback,beta,pair23,6,18,P4,T4,0.044852450489997864,2.133946657180786,0.03179364127174565,1.0,False
8436,feedback,beta,pair23,7,0,Cz,P3,0.03482327610254288,1.6977325677871704,0.09418116376724656,1.0,False
8437,feedback,beta,pair23,7,1,Cz,C3,0.015192079357802868,0.7338182330131531,0.46510697860427913,1.0,False
8438,feedback,beta,pair23,7,2,Cz,F3,0.01645386964082718,0.9351725578308105,0.34873025394921014,1.0,False
8439,feedback,beta,pair23,7,3,Cz,Fz,0.01888331212103367,0.8767167925834656,0.3859228154369126,1.0,False
8440,feedback,beta,pair23,7,4,Cz,F4,0.022505367174744606,1.3551952838897705,0.1765646870625875,1.0,False
8441,feedback,beta,pair23,7,5,Cz,C4,0.04203986003994942,2.287994384765625,0.01859628074385123,1.0,False
8442,feedback,beta,pair23,7,6,Cz,P4,0.006353193428367376,0.4058048725128174,0.6850629874025195,1.0,False
8443,feedback,beta,pair23,7,7,Cz,Cz,0.029580820351839066,1.081217885017395,0.2803439312137572,1.0,False
8444,feedback,beta,pair23,7,8,Cz,Pz,0.008477725088596344,0.4060952961444855,0.6976604679064187,1.0,False
8445,feedback,beta,pair23,7,9,Cz,Fp1,0.0009104898199439049,0.03165457397699356,0.9754049190161967,1.0,False
8446,feedback,beta,pair23,7,10,Cz,Fp2,0.007915927097201347,0.5313544869422913,0.5890821835632873,1.0,False
8447,feedback,beta,pair23,7,11,Cz,T3,0.02183842472732067,1.1363611221313477,0.2591481703659268,1.0,False
8448,feedback,beta,pair23,7,12,Cz,T5,0.0044370051473379135,0.2499423772096634,0.8010397920415917,1.0,False
8449,feedback,beta,pair23,7,13,Cz,O1,0.028251245617866516,1.3285703659057617,0.1857628474305139,1.0,False
8450,feedback,beta,pair23,7,14,Cz,O2,0.04408719763159752,2.204052209854126,0.028194361127774445,1.0,False
8451,feedback,beta,pair23,7,15,Cz,F7,-0.00458886381238699,-0.2597165107727051,0.7946410717856429,1.0,False
8452,feedback,beta,pair23,7,16,Cz,F8,0.027200331911444664,1.571141242980957,0.11737652469506099,1.0,False
8453,feedback,beta,pair23,7,17,Cz,T6,0.009689663536846638,0.4669646918773651,0.6490701859628074,1.0,False
8454,feedback,beta,pair23,7,18,Cz,T4,0.007328116800636053,0.4536103308200836,0.6516696660667867,1.0,False
8455,feedback,beta,pair23,8,0,Pz,P3,0.035653255879879,1.6789991855621338,0.09738052389522095,1.0,False
8456,feedback,beta,pair23,8,1,Pz,C3,0.028515679761767387,1.3215951919555664,0.1879624075184963,1.0,False
8457,feedback,beta,pair23,8,2,Pz,F3,0.05289563164114952,2.788057804107666,0.00599880023995201,1.0,False
8458,feedback,beta,pair23,8,3,Pz,Fz,0.04342745244503021,2.0402300357818604,0.04319136172765447,1.0,False
8459,feedback,beta,pair23,8,4,Pz,F4,0.02593252621591091,1.4993842840194702,0.1339732053589282,1.0,False
8460,feedback,beta,pair23,8,5,Pz,C4,0.051880866289138794,1.9550117254257202,0.04939012197560488,1.0,False
8461,feedback,beta,pair23,8,6,Pz,P4,0.032913822680711746,1.9216508865356445,0.05338932213557288,1.0,False
8462,feedback,beta,pair23,8,7,Pz,Cz,0.0037136455066502094,0.15562517940998077,0.8758248350329934,1.0,False
8463,feedback,beta,pair23,8,8,Pz,Pz,0.005377905443310738,0.249349907040596,0.7974405118976204,1.0,False
8464,feedback,beta,pair23,8,9,Pz,Fp1,0.006012763362377882,0.3447991609573364,0.737252549490102,1.0,False
8465,feedback,beta,pair23,8,10,Pz,Fp2,0.013552936725318432,0.7885946035385132,0.4237152569486103,1.0,False
8466,feedback,beta,pair23,8,11,Pz,T3,0.003730576019734144,0.21045246720314026,0.8244351129774046,1.0,False
8467,feedback,beta,pair23,8,12,Pz,T5,0.03137720748782158,1.749150037765503,0.07838432313537293,1.0,False
8468,feedback,beta,pair23,8,13,Pz,O1,0.005289837252348661,0.2796802818775177,0.7770445910817837,1.0,False
8469,feedback,beta,pair23,8,14,Pz,O2,0.025902068242430687,1.4783215522766113,0.1375724855028994,1.0,False
8470,feedback,beta,pair23,8,15,Pz,F7,0.0023301513865590096,0.14482265710830688,0.8920215956808638,1.0,False
8471,feedback,beta,pair23,8,16,Pz,F8,0.03284594044089317,1.76078462600708,0.07598480303939212,1.0,False
8472,feedback,beta,pair23,8,17,Pz,T6,-0.01384723000228405,-0.8515759110450745,0.39732053589282146,1.0,False
8473,feedback,beta,pair23,8,18,Pz,T4,-0.012598229572176933,-0.7075093984603882,0.4877024595080984,1.0,False
8474,feedback,beta,pair23,9,0,Fp1,P3,0.04241091012954712,2.663983106613159,0.007598480303939212,1.0,False
8475,feedback,beta,pair23,9,1,Fp1,C3,0.002266060095280409,0.10944212973117828,0.9064187162567486,1.0,False
8476,feedback,beta,pair23,9,2,Fp1,F3,-0.003395089413970709,-0.19312110543251038,0.8444311137772446,1.0,False
8477,feedback,beta,pair23,9,3,Fp1,Fz,0.04793613776564598,2.9936161041259766,0.003599280143971206,1.0,False
8478,feedback,beta,pair23,9,4,Fp1,F4,0.020405344665050507,1.2953903675079346,0.20435912817436513,1.0,False
8479,feedback,beta,pair23,9,5,Fp1,C4,0.049896180629730225,2.954106330871582,0.003599280143971206,1.0,False
8480,feedback,beta,pair23,9,6,Fp1,P4,0.013411737978458405,0.7838640213012695,0.4437112577484503,1.0,False
8481,feedback,beta,pair23,9,7,Fp1,Cz,0.013323076069355011,0.7873502373695374,0.4383123375324935,1.0,False
8482,feedback,beta,pair23,9,8,Fp1,Pz,0.024974310770630836,1.4226360321044922,0.15636872625474904,1.0,False
8483,feedback,beta,pair23,9,9,Fp1,Fp1,0.03252837061882019,1.97895348072052,0.04439112177564487,1.0,False
8484,feedback,beta,pair23,9,10,Fp1,Fp2,0.022409934550523758,1.4188950061798096,0.15956808638272346,1.0,False
8485,feedback,beta,pair23,9,11,Fp1,T3,0.003542780876159668,0.2175484150648117,0.8332333533293341,1.0,False
8486,feedback,beta,pair23,9,12,Fp1,T5,0.02892979606986046,1.5888609886169434,0.11177764447110577,1.0,False
8487,feedback,beta,pair23,9,13,Fp1,O1,0.04251424968242645,2.7717459201812744,0.0057988402319536095,1.0,False
8488,feedback,beta,pair23,9,14,Fp1,O2,0.012972809374332428,0.7961151599884033,0.41991601679664065,1.0,False
8489,feedback,beta,pair23,9,15,Fp1,F7,0.0034336764365434647,0.2395937144756317,0.8224355128974206,1.0,False
8490,feedback,beta,pair23,9,16,Fp1,F8,0.016264578327536583,1.0136117935180664,0.3051389722055589,1.0,False
8491,feedback,beta,pair23,9,17,Fp1,T6,0.01491240318864584,0.9422486424446106,0.34673065386922614,1.0,False
8492,feedback,beta,pair23,9,18,Fp1,T4,0.023613033816218376,1.4484457969665527,0.14957008598280344,1.0,False
8493,feedback,beta,pair23,10,0,Fp2,P3,0.03523114323616028,2.0244617462158203,0.03939212157568486,1.0,False
8494,feedback,beta,pair23,10,1,Fp2,C3,0.01909668557345867,1.0495473146438599,0.29374125174965005,1.0,False
8495,feedback,beta,pair23,10,2,Fp2,F3,-0.002576321130618453,-0.17853158712387085,0.850629874025195,1.0,False
8496,feedback,beta,pair23,10,3,Fp2,Fz,0.03343288227915764,1.9466266632080078,0.049590081983603276,1.0,False
8497,feedback,beta,pair23,10,4,Fp2,F4,0.04953712597489357,2.80894136428833,0.005198960207958408,1.0,False
8498,feedback,beta,pair23,10,5,Fp2,C4,0.030547885224223137,1.9648821353912354,0.05098980203959208,1.0,False
8499,feedback,beta,pair23,10,6,Fp2,P4,0.01014898531138897,0.591134786605835,0.5522895420915817,1.0,False
8500,feedback,beta,pair23,10,7,Fp2,Cz,-0.021408677101135254,-1.365482211112976,0.1765646870625875,1.0,False
8501,feedback,beta,pair23,10,8,Fp2,Pz,0.004649621434509754,0.23481939733028412,0.8186362727454509,1.0,False
8502,feedback,beta,pair23,10,9,Fp2,Fp1,0.021104170009493828,1.290938377380371,0.19616076784643072,1.0,False
8503,feedback,beta,pair23,10,10,Fp2,Fp2,0.02948666736483574,1.8679243326187134,0.0611877624475105,1.0,False
8504,feedback,beta,pair23,10,11,Fp2,T3,0.00162530317902565,0.11928726732730865,0.9064187162567486,1.0,False
8505,feedback,beta,pair23,10,12,Fp2,T5,0.04609164223074913,2.9012949466705322,0.003799240151969606,1.0,False
8506,feedback,beta,pair23,10,13,Fp2,O1,0.03610006347298622,2.25647234916687,0.02499500099980004,1.0,False
8507,feedback,beta,pair23,10,14,Fp2,O2,-0.002774028806015849,-0.1757531315088272,0.8618276344731054,1.0,False
8508,feedback,beta,pair23,10,15,Fp2,F7,0.018933581188321114,1.11211097240448,0.27334533093381325,1.0,False
8509,feedback,beta,pair23,10,16,Fp2,F8,0.024233873933553696,1.3836238384246826,0.16336732653469307,1.0,False
8510,feedback,beta,pair23,10,17,Fp2,T6,0.031740885227918625,1.8731249570846558,0.0615876824635073,1.0,False
8511,feedback,beta,pair23,10,18,Fp2,T4,0.00041470216820016503,0.028272341936826706,0.9794041191761648,1.0,False
8512,feedback,beta,pair23,11,0,T3,P3,0.03347071260213852,1.7908068895339966,0.07278544291141771,1.0,False
8513,feedback,beta,pair23,11,1,T3,C3,-0.009956705383956432,-0.5622567534446716,0.5828834233153369,1.0,False
8514,feedback,beta,pair23,11,2,T3,F3,0.01697692647576332,1.0731983184814453,0.2845430913817237,1.0,False
8515,feedback,beta,pair23,11,3,T3,Fz,0.005019654054194689,0.2924093008041382,0.7656468706258748,1.0,False
8516,feedback,beta,pair23,11,4,T3,F4,0.01795944944024086,0.9647011756896973,0.34413117376524693,1.0,False
8517,feedback,beta,pair23,11,5,T3,C4,0.01757008023560047,0.8205232620239258,0.40931813637272546,1.0,False
8518,feedback,beta,pair23,11,6,T3,P4,0.02287600003182888,1.4082013368606567,0.15796840631873627,1.0,False
8519,feedback,beta,pair23,11,7,T3,Cz,-0.021058687940239906,-1.2994053363800049,0.1977604479104179,1.0,False
8520,feedback,beta,pair23,11,8,T3,Pz,0.027206117287278175,1.6432172060012817,0.10117976404719056,1.0,False
8521,feedback,beta,pair23,11,9,T3,Fp1,0.031853556632995605,1.9115742444992065,0.05298940211957608,1.0,False
8522,feedback,beta,pair23,11,10,T3,Fp2,0.029963519424200058,2.106790065765381,0.033993201359728054,1.0,False
8523,feedback,beta,pair23,11,11,T3,T3,0.036908168345689774,2.1422181129455566,0.03099380123975205,1.0,False
8524,feedback,beta,pair23,11,12,T3,T5,0.00807258952409029,0.44239649176597595,0.6598680263947211,1.0,False
8525,feedback,beta,pair23,11,13,T3,O1,0.03776521235704422,1.968091607093811,0.04899020195960808,1.0,False
8526,feedback,beta,pair23,11,14,T3,O2,0.029422195628285408,1.6383514404296875,0.10117976404719056,1.0,False
8527,feedback,beta,pair23,11,15,T3,F7,-0.0012498778523877263,-0.046738844364881516,0.9640071985602879,1.0,False
8528,feedback,beta,pair23,11,16,T3,F8,0.003586401930078864,0.20978643000125885,0.8352329534093181,1.0,False
8529,feedback,beta,pair23,11,17,T3,T6,-0.001202813466079533,-0.06657004356384277,0.9486102779444111,1.0,False
8530,feedback,beta,pair23,11,18,T3,T4,-0.0009985353099182248,-0.035867635160684586,0.9694061187762447,1.0,False
8531,feedback,beta,pair23,12,0,T5,P3,-0.01223566010594368,-0.7852153182029724,0.4339132173565287,1.0,False
8532,feedback,beta,pair23,12,1,T5,C3,-0.012472368776798248,-0.7135838270187378,0.47990401919616077,1.0,False
8533,feedback,beta,pair23,12,2,T5,F3,0.013856207020580769,0.7664032578468323,0.4501099780043991,1.0,False
8534,feedback,beta,pair23,12,3,T5,Fz,0.032534319907426834,1.6788753271102905,0.09138172365526895,1.0,False
8535,feedback,beta,pair23,12,4,T5,F4,-0.005766584072262049,-0.3199058175086975,0.7488502299540092,1.0,False
8536,feedback,beta,pair23,12,5,T5,C4,0.014941531233489513,0.703226625919342,0.48370325934813035,1.0,False
8537,feedback,beta,pair23,12,6,T5,P4,0.03883370757102966,2.0066580772399902,0.04039192161567687,1.0,False
8538,feedback,beta,pair23,12,7,T5,Cz,0.055806320160627365,2.779801368713379,0.00639872025594881,1.0,False
8539,feedback,beta,pair23,12,8,T5,Pz,0.0487922728061676,2.3091397285461426,0.01919616076784643,1.0,False
8540,feedback,beta,pair23,12,9,T5,Fp1,0.02508825808763504,1.4405308961868286,0.14597080583883223,1.0,False
8541,feedback,beta,pair23,12,10,T5,Fp2,0.03242954984307289,2.0051965713500977,0.04559088182363527,1.0,False
8542,feedback,beta,pair23,12,11,T5,T3,-0.0006080069579184055,-0.023934049531817436,0.98000399920016,1.0,False
8543,feedback,beta,pair23,12,12,T5,T5,0.008584561757743359,0.4691575765609741,0.6364727054589082,1.0,False
8544,feedback,beta,pair23,12,13,T5,O1,0.04277714714407921,2.083230495452881,0.03499300139972006,1.0,False
8545,feedback,beta,pair23,12,14,T5,O2,0.01280161738395691,0.6888863444328308,0.49090181963607277,1.0,False
8546,feedback,beta,pair23,12,15,T5,F7,0.014783624559640884,0.811347484588623,0.4195160967806439,1.0,False
8547,feedback,beta,pair23,12,16,T5,F8,0.0007940939976833761,0.04919132590293884,0.9634073185362927,1.0,False
8548,feedback,beta,pair23,12,17,T5,T6,0.05947951227426529,2.727909564971924,0.005198960207958408,1.0,False
8549,feedback,beta,pair23,12,18,T5,T4,0.0019607567228376865,0.1262167990207672,0.9020195960807839,1.0,False
8550,feedback,beta,pair23,13,0,O1,P3,0.0412168949842453,2.4016494750976562,0.014597080583883223,1.0,False
8551,feedback,beta,pair23,13,1,O1,C3,0.018721099942922592,0.9124506711959839,0.35752849430113975,1.0,False
8552,feedback,beta,pair23,13,2,O1,F3,0.02440495416522026,1.360727071762085,0.17616476704659068,1.0,False
8553,feedback,beta,pair23,13,3,O1,Fz,0.013800916261970997,0.7303667068481445,0.4641071785642871,1.0,False
8554,feedback,beta,pair23,13,4,O1,F4,0.03604201227426529,1.8720976114273071,0.0619876024795041,1.0,False
8555,feedback,beta,pair23,13,5,O1,C4,0.0006116200238466263,0.042782220989465714,0.9674065186962607,1.0,False
8556,feedback,beta,pair23,13,6,O1,P4,0.005926778074353933,0.36809471249580383,0.7064587082583483,1.0,False
8557,feedback,beta,pair23,13,7,O1,Cz,-0.0060839783400297165,-0.3542816936969757,0.7166566686662668,1.0,False
8558,feedback,beta,pair23,13,8,O1,Pz,0.027006709948182106,1.4812442064285278,0.13737252549490103,1.0,False
8559,feedback,beta,pair23,13,9,O1,Fp1,0.019275853410363197,1.126372218132019,0.260747850429914,1.0,False
8560,feedback,beta,pair23,13,10,O1,Fp2,0.054955970495939255,3.5027992725372314,0.0003999200159968006,0.9726054789042191,False
8561,feedback,beta,pair23,13,11,O1,T3,-0.006069567520171404,-0.36546704173088074,0.7094581083783243,1.0,False
8562,feedback,beta,pair23,13,12,O1,T5,0.022373167797923088,1.1671632528305054,0.24935012997400519,1.0,False
8563,feedback,beta,pair23,13,13,O1,O1,-0.012437662109732628,-0.7219666242599487,0.4813037392521496,1.0,False
8564,feedback,beta,pair23,13,14,O1,O2,0.03657941520214081,1.9377069473266602,0.052789442111577684,1.0,False
8565,feedback,beta,pair23,13,15,O1,F7,0.02814450114965439,1.47859787940979,0.14457108578284344,1.0,False
8566,feedback,beta,pair23,13,16,O1,F8,0.024237584322690964,1.4113386869430542,0.15816836632673464,1.0,False
8567,feedback,beta,pair23,13,17,O1,T6,0.02100401744246483,1.0970596075057983,0.27374525094981006,1.0,False
8568,feedback,beta,pair23,13,18,O1,T4,0.01205575279891491,0.6425897479057312,0.5276944611077784,1.0,False
8569,feedback,beta,pair23,14,0,O2,P3,0.025442618876695633,1.3430720567703247,0.1819636072785443,1.0,False
8570,feedback,beta,pair23,14,1,O2,C3,0.023599976673722267,1.2551451921463013,0.20775844831033793,1.0,False
8571,feedback,beta,pair23,14,2,O2,F3,0.033010080456733704,1.8716223239898682,0.0609878024395121,1.0,False
8572,feedback,beta,pair23,14,3,O2,Fz,0.010117788799107075,0.49556490778923035,0.6204759048190361,1.0,False
8573,feedback,beta,pair23,14,4,O2,F4,0.049403924494981766,2.740851402282715,0.0065986802639472104,1.0,False
8574,feedback,beta,pair23,14,5,O2,C4,0.03386788070201874,1.8657240867614746,0.0611877624475105,1.0,False
8575,feedback,beta,pair23,14,6,O2,P4,0.029575195163488388,1.3731516599655151,0.17476504699060189,1.0,False
8576,feedback,beta,pair23,14,7,O2,Cz,0.04837055876851082,2.6255481243133545,0.007998400319936013,1.0,False
8577,feedback,beta,pair23,14,8,O2,Pz,-0.0001344049087492749,-0.014366251416504383,0.9870025994801039,1.0,False
8578,feedback,beta,pair23,14,9,O2,Fp1,0.01848743110895157,1.084592342376709,0.27914417116576684,1.0,False
8579,feedback,beta,pair23,14,10,O2,Fp2,0.006447675637900829,0.4434603750705719,0.6596680663867227,1.0,False
8580,feedback,beta,pair23,14,11,O2,T3,0.0034611851442605257,0.21863998472690582,0.8214357128574286,1.0,False
8581,feedback,beta,pair23,14,12,O2,T5,0.022756878286600113,1.1514939069747925,0.2533493301339732,1.0,False
8582,feedback,beta,pair23,14,13,O2,O1,0.024607563391327858,1.1814690828323364,0.2451509698060388,1.0,False
8583,feedback,beta,pair23,14,14,O2,O2,0.0421292670071125,2.152313709259033,0.03259348130373925,1.0,False
8584,feedback,beta,pair23,14,15,O2,F7,0.020477499812841415,1.172226071357727,0.2393521295740852,1.0,False
8585,feedback,beta,pair23,14,16,O2,F8,0.024705976247787476,1.3604527711868286,0.16976604679064186,1.0,False
8586,feedback,beta,pair23,14,17,O2,T6,0.018557732924818993,1.037742018699646,0.3039392121575685,1.0,False
8587,feedback,beta,pair23,14,18,O2,T4,0.03054046258330345,1.5888651609420776,0.11457708458308338,1.0,False
8588,feedback,beta,pair23,15,0,F7,P3,0.024287721142172813,1.3692644834518433,0.17176564687062587,1.0,False
8589,feedback,beta,pair23,15,1,F7,C3,-0.004101806320250034,-0.27534598112106323,0.7812437512497501,1.0,False
8590,feedback,beta,pair23,15,2,F7,F3,-0.004631803371012211,-0.30077460408210754,0.7648470305938813,1.0,False
8591,feedback,beta,pair23,15,3,F7,Fz,0.052387088537216187,2.9227242469787598,0.001999600079984003,1.0,False
8592,feedback,beta,pair23,15,4,F7,F4,0.003347567515447736,0.18981075286865234,0.848630273945211,1.0,False
8593,feedback,beta,pair23,15,5,F7,C4,0.05793622136116028,3.303323268890381,0.0003999200159968006,0.9998000399920016,False
8594,feedback,beta,pair23,15,6,F7,P4,0.025135185569524765,1.4454649686813354,0.14237152569486103,1.0,False
8595,feedback,beta,pair23,15,7,F7,Cz,0.040208883583545685,2.366603136062622,0.016996600679864027,1.0,False
8596,feedback,beta,pair23,15,8,F7,Pz,0.015219510532915592,0.9751037955284119,0.3359328134373125,1.0,False
8597,feedback,beta,pair23,15,9,F7,Fp1,0.02261968143284321,1.2304881811141968,0.22355528894221155,1.0,False
8598,feedback,beta,pair23,15,10,F7,Fp2,0.019580885767936707,1.1076408624649048,0.276744651069786,1.0,False
8599,feedback,beta,pair23,15,11,F7,T3,0.03642059117555618,2.1339235305786133,0.03419316136772645,1.0,False
8600,feedback,beta,pair23,15,12,F7,T5,0.0267159566283226,1.483048677444458,0.13457308538292342,1.0,False
8601,feedback,beta,pair23,15,13,F7,O1,0.015674378722906113,1.0367941856384277,0.2927414517096581,1.0,False
8602,feedback,beta,pair23,15,14,F7,O2,-0.014685295522212982,-0.7834920287132263,0.4323135372925415,1.0,False
8603,feedback,beta,pair23,15,15,F7,F7,0.04952431842684746,3.2762129306793213,0.0011997600479904018,0.9998000399920016,False
8604,feedback,beta,pair23,15,16,F7,F8,0.03775668144226074,2.3444387912750244,0.01979604079184163,1.0,False
8605,feedback,beta,pair23,15,17,F7,T6,0.005409841425716877,0.3128553330898285,0.757248550289942,1.0,False
8606,feedback,beta,pair23,15,18,F7,T4,0.028381923213601112,1.7442296743392944,0.08158368326334733,1.0,False
8607,feedback,beta,pair23,16,0,F8,P3,0.008462018333375454,0.5258057117462158,0.6026794641071785,1.0,False
8608,feedback,beta,pair23,16,1,F8,C3,0.007969587109982967,0.4394901990890503,0.668866226754649,1.0,False
8609,feedback,beta,pair23,16,2,F8,F3,-0.0025990260764956474,-0.13828463852405548,0.8932213557288542,1.0,False
8610,feedback,beta,pair23,16,3,F8,Fz,0.025835560634732246,1.405349612236023,0.16236752649470107,1.0,False
8611,feedback,beta,pair23,16,4,F8,F4,0.023866770789027214,1.386537790298462,0.16596680663867228,1.0,False
